"featureidx"	"MSMS"	"fold"	"log2fold"	"tstat"	"pvalue"	"qvalue"	"pdown"	"mzmed"	"mzmin"	"mzmax"	"rtmed"	"rtmin"	"rtmax"	"maxint"	"dataset1_mean"	"dataset1_sd"	"dataset2_mean"	"dataset2_sd"	"isotopes"	"adducts"	"peakgroup"	"METLIN"	"name"	"METLIN_MSMS"
35	""	1.06206726346977	-0.0868751386479858	-1.04420762983696	0.306936192184695	1	"DOWN"	663.454275986782	663.453090111796	663.455834120595	5.91486666166667	5.89821659666667	5.92193349	1136.5009765625	2855.00246773704	350.238638580536	2688.15598214539	484.521192878008	"[5][M]+"	""	32	"0::Aluminium dodecanoate::M+K::89254::NA::|9::3-hexanoyl-NBD Cholesterol::M+H::64806::NA::|9::Rollinecin A::M+K::86979::NA::|9::Annomutacin::M+K::87917::NA::|9::Squamoxinone::M+K::88010::NA::|9::Annoglacin A::M+K::89062::NA::|9::Asitrilobin D::M+K::90685::NA::|9::Asitrilobin C::M+K::90724::NA::"	"M663T6"	"y"
36	""	1.06937796059665	-0.0967718488534951	-1.04191435340044	0.30714773146906	1	"DOWN"	787.670985554567	787.668512727932	787.672776167787	4.96135820666667	4.93026688666667	4.98945011	1516.0048828125	8766.56130507327	1366.41005745607	8197.81370861813	1518.06725850756	"[27][M]+"	""	25	" 3::SM(d18:1/22:0)::M+H:: 41589::NA::| 3::SM(d16:1/24:0)::M+H:: 83773::NA::| 8::GlcCer(d16:1/23:0)::M+NH4:: 83806::NA::| 8::GalCer(d16:1/23:0)::M+NH4:: 83828::NA::|10::TG(15:0/15:0/15:0)::M+Na:: 98480::NA::|10::TG(12:0/12:0/21:0)[iso3]::M+Na:: 98510::NA::|10::TG(13:0/13:0/19:0)[iso3]::M+Na:: 98565::NA::|10::TG(13:0/16:0/16:0)[iso3]::M+Na:: 98585::NA::|10::TG(14:0/14:0/17:0)[iso3]::M+Na:: 98617::NA::|10::TG(12:0/13:0/20:0)[iso6]::M+Na:: 99049::NA::|10::TG(12:0/14:0/19:0)[iso6]::M+Na:: 99077::NA::|10::TG(12:0/15:0/18:0)[iso6]::M+Na:: 99128::NA::|10::TG(12:0/16:0/17:0)[iso6]::M+Na:: 99178::NA::|10::TG(13:0/14:0/18:0)[iso6]::M+Na:: 99535::NA::|10::TG(13:0/15:0/17:0)[iso6]::M+Na:: 99589::NA::|10::TG(14:0/15:0/16:0)[iso6]::M+Na::100022::NA::"	"M788T5"	"y"
37	""	1.06479966342193	0.0905820203335282	1.01119432633206	0.321452036443693	1	"UP"	553.391403721942	553.389919124	553.392958874091	5.21971655	5.21365016333333	5.22886671666667	693.60302734375	802.102753776526	145.895839378342	854.078742251049	125.310407234736	""	""	21	" 5::Furohyperforin::M+H:: 89432::NA::| 5::8-Hydroxyhyperforin 8,1-hemiacetal::M+H:: 90549::NA::| 5::Oxepahyperforin::M+H:: 90671::NA::|10::Tocopherol succinate::M+Na::991043::NA::|10::VITAMIN E SUCCINATE(TOCOPHEROL SUCCINATE)::M+Na:: 85011::NA::"	"M553T5"	"y"
38	""	1.0898910873239	-0.124183973875311	-1.01003512594521	0.323632940308676	1	"DOWN"	182.082067454269	182.081716764269	182.082540778753	0.794650000666667	0.775149998333333	0.802700012333333	543.806640625	904.663944664753	235.195119139481	830.049860198459	145.202773531667	""	""	45	"4::ADRENALONE HYDROCHLORIDE::M+H::987696::NA::|4::D-TYROSINE::M+H::989774::NA::|5::L-Tyrosine::M+H::    34::NA::|5::4-Hydroxy-4-(3-pyridyl)-butanoic acid::M+H::  6015::NA::|5::3-Amino-3-(4-hydroxyphenyl)propanoate::M+H::  6984::NA::|5::DL-o-Tyrosine::M+H:: 58353::NA::|5::DL-Tyrosine::M+H:: 65607::NA::|5::L-threo-3-Phenylserine::M+H:: 65948::NA::|5::N-Hydroxy-L-phenylalanine::M+H:: 73312::NA::|5::Meta-Tyrosine::M+H:: 96284::NA::|5::m-Coumaric acid::M+NH4::   305::NA::|5::2-Hydroxycinnamic acid::M+NH4::   306::NA::|5::p-Coumaric acid::M+NH4::   307::NA::|5::Phenylpyruvic acid::M+NH4::   328::NA::|5::Enol-phenylpyruvate::M+NH4::  6098::NA::|5::4-Hydroxycinnamic acid::M+NH4::  6450::NA::|5::3',4'-(Methylenedioxy)acetophenone::M+NH4::263512::NA::|5::cis-2-Hydroxycinnamate::M+NH4:: 64161::NA::|5::Caffeic aldehyde::M+NH4:: 64169::NA::|5::3-Oxo-3-phenylpropanoate::M+NH4:: 66592::NA::|5::9-hydroxy-7E-Nonene-3,5-diynoic acid::M+NH4:: 74318::NA::|5::9-hydroxy-7Z-Nonene-3,5-diynoic acid::M+NH4:: 74319::NA::|5::cis-p-Coumaric acid::M+NH4:: 87135::NA::"	"M182T1"	"y"
39	""	1.15974658025459	0.213809592118327	1.01240142592173	0.325287440183612	1	"UP"	814.630216710911	814.626852140702	814.634755678217	5.85478354	5.84238321666667	5.86576684333333	748.0576171875	731.81269037363	164.977096133622	848.717265047731	399.321044118032	"[35][M+2]+"	""	17	""	"M815T6_1"	"n"
40	""	1.07767516155125	0.107922378978744	0.98559175077657	0.333608219405938	1	"UP"	205.098602161024	205.097992803019	205.099528794735	2.36208334166667	2.36170006666667	2.36935001333333	557.08984375	880.875707797663	196.607007844711	949.297870707418	169.759520995104	""	""	18	"1::1,2-dihydrostilbene::M+Na::  53270::NA::|2::(2E,5E)-Undecadienal::M+K::  75346::NA::|2::(-)-Nopol::M+K::  86655::NA::|2::Limonene aldehyde::M+K::  86834::NA::|2::2,4-Undecadienal::M+K::  87612::NA::|2::Dihydrojasmone::M+K::  87770::NA::|2::2-Hexylidenecyclopentanone::M+K::  87899::NA::|2::2,6,6-Trimethyl-1-cyclohexen-1-acetaldehyde::M+K::  88513::NA::|2::(2E,5Z)-undeca-2,5-dienal::M+K::  89356::NA::|2::2-Heptylfuran::M+K::  91339::NA::|2::Norecasantalol::M+K::  91829::NA::|6::::M+H::1037768::NA::|6::::M+H::1037788::NA::|6::::M+H::1044340::NA::|6::::M+H::1044767::NA::|6::::M+H::1048207::NA::|7::L-Tryptophan::M+H::     33::NA::|7::ethotoin::M+H::   4017::NA::|7::D-Tryptophan::M+H::  65364::NA::|7::DL-Tryptophan::M+H::  65534::NA::|7::Vasicinol::M+H::  68543::NA::|7::Idazoxan::M+H::  68730::NA::|7::Nirvanol::M+H::  70418::NA::|7::3-Hydroxymethylantipyrine::M+H::  85279::NA::|8::3-amino-2-naphthoic acid::M+NH4::  34509::NA::|8::Indoleacrylic acid::M+NH4::   5702::NA::"	"M205T2"	"y"
41	""	1.06641203044384	-0.0927649610119174	-0.96129885774067	0.345480033603739	1	"DOWN"	783.575328493182	783.571808436675	783.580915174149	5.39170828666667	5.38071664	5.40618351333333	4347.04296875	11914.5769339446	1872.42788538888	11172.5830108891	2198.83922716421	"[23][M+1]+"	""	11	""	"M784T5"	"n"
42	""	1.14649503632538	0.197230108879227	0.961828742584837	0.346727030856541	1	"UP"	835.608995940844	835.606626318242	835.610811870172	5.553041505	5.54116688666667	5.55926659666667	1265.8232421875	1268.37081937295	614.306251416729	1454.18084863104	380.932057576686	"[39][M+1]+"	""	13	""	"M836T6"	"n"
43	""	1.08079402627413	0.112091605786125	0.955533002265442	0.348513354390881	1	"UP"	679.512438218842	679.50896504478	679.515700248646	3.61428338333333	3.61015008333333	3.62674999	3945.38671875	2626.23279656605	647.715220584911	2838.41671813378	520.387068740356	""	""	19	"1::C-12 NBD-dihydro-Ceramide::M+NH4::44980::NA::"	"M680T4"	"y"
44	""	1.06725218201714	0.0939011122056881	0.94987897000465	0.350929756262131	1	"UP"	808.588509880565	808.586416066497	808.590736283612	5.40973353333333	5.39595008333333	5.41773326	1594.9365234375	4770.12923178317	908.076732953022	5090.93083112434	878.776525294355	"[32][M]+"	""	23	"4::PC(16:0/22:5(4E,7E,10E,13E,16E))[U]::M+H::39385::NA::|4::PC(16:0/22:5(4Z,7Z,10Z,13Z,16Z))[U]::M+H::39387::NA::|4::PC(16:0/22:5(7Z,10Z,13Z,16Z,19Z))[U]::M+H::39389::NA::|4::PC(18:0/20:5(5Z,8Z,11Z,14Z,17Z))[U]::M+H::39547::NA::|4::PC(18:0/20:5(9Z,11Z,13Z,15Z,17Z))::M+H::39548::NA::|4::PC(18:1(9Z)/20:4(5Z,8Z,11Z,14Z))[U]::M+H::39647::NA::|4::PC(16:0/22:5(4Z,7Z,10Z,13Z,16Z))::M+H::59437::NA::|4::PC(16:0/22:5(7Z,10Z,13Z,16Z,19Z))::M+H::59438::NA::|4::PC(16:1(9Z)/22:4(7Z,10Z,13Z,16Z))::M+H::59469::NA::|4::PC(18:0/20:5(5Z,8Z,11Z,14Z,17Z))::M+H::59497::NA::|4::PC(18:1(11Z)/20:4(5Z,8Z,11Z,14Z))::M+H::59528::NA::|4::PC(18:1(11Z)/20:4(8Z,11Z,14Z,17Z))::M+H::59529::NA::|4::PC(18:1(9Z)/20:4(5Z,8Z,11Z,14Z))::M+H::59560::NA::|4::PC(18:1(9Z)/20:4(8Z,11Z,14Z,17Z))::M+H::59561::NA::|4::PC(18:2(9Z,12Z)/20:3(5Z,8Z,11Z))::M+H::59585::NA::|4::PC(18:2(9Z,12Z)/20:3(8Z,11Z,14Z))::M+H::59592::NA::|4::PC(18:3(6Z,9Z,12Z)/20:2(11Z,14Z))::M+H::59623::NA::|4::PC(18:3(9Z,12Z,15Z)/20:2(11Z,14Z))::M+H::59656::NA::|4::PC(18:4(6Z,9Z,12Z,15Z)/20:1(11Z))::M+H::59688::NA::|4::PC(20:1(11Z)/18:4(6Z,9Z,12Z,15Z))::M+H::59752::NA::|4::PC(20:2(11Z,14Z)/18:3(6Z,9Z,12Z))::M+H::59783::NA::|4::PC(20:2(11Z,14Z)/18:3(9Z,12Z,15Z))::M+H::59784::NA::|4::PC(20:3(5Z,8Z,11Z)/18:2(9Z,12Z))::M+H::59815::NA::|4::PC(20:3(8Z,11Z,14Z)/18:2(9Z,12Z))::M+H::59848::NA::|4::PC(20:4(5Z,8Z,11Z,14Z)/18:1(11Z))::M+H::59878::NA::|4::PC(20:4(5Z,8Z,11Z,14Z)/18:1(9Z))::M+H::59879::NA::|4::PC(20:4(8Z,11Z,14Z,17Z)/18:1(11Z))::M+H::59911::NA::|4::PC(20:4(8Z,11Z,14Z,17Z)/18:1(9Z))::M+H::59912::NA::|4::PC(20:5(5Z,8Z,11Z,14Z,17Z)/18:0)::M+H::59943::NA::|4::PC(22:4(7Z,10Z,13Z,16Z)/16:1(9Z))::M+H::60073::NA::"	"M809T5"	"y"
45	""	1.05843809633474	0.0819368945486574	0.93872443640349	0.356872611392229	1	"UP"	809.593193021622	809.59157390747	809.595355492007	5.40972507166667	5.39595008333333	5.41773326	784.81005859375	2163.59648802453	317.655799490609	2290.03294802122	391.245441165389	"[32][M+1]+"	""	23	""	"M810T5_1"	"n"
46	""	1.078631823209	-0.109202503867964	-0.936493168957784	0.363958154255887	1	"DOWN"	634.876899756726	634.873284646239	634.877960804897	0.439950013333333	0.436016670333333	0.518599991	370.12841796875	469.144088899416	35.685557497948	434.94367475983	131.902013326356	""	""	31	"0::9,10,12,13-tetrabromo-stearic acid::M+K::96812::NA::"	"M635T0"	"y"
47	""	1.09752794560474	0.134257674587139	0.92287004945031	0.364769905195549	1	"UP"	531.408685713655	531.40726976476	531.410364117192	5.22141685666667	5.21494998	5.22886671666667	3193.955078125	2645.84188536432	796.028752004238	2903.88540883888	678.88239355405	"[4][M]+"	""	21	"8::Tocopherol succinate::M+H::991043::NA::|8::VITAMIN E SUCCINATE(TOCOPHEROL SUCCINATE)::M+H:: 85011::NA::"	"M531T5"	"y"
48	""	1.06081562261834	-0.0851739272713267	-0.913215980746304	0.369835111689892	1	"DOWN"	664.459241108858	664.457341236152	664.460238931754	5.915033355	5.90181671666667	5.92193349	523.455078125	1274.76789158669	190.000087516863	1201.68657437403	231.42804578986	"[5][M+1]+"	""	32	""	"M664T6"	"n"
49	""	1.09847853293978	-0.135506676111724	-0.905454893032927	0.374603637336079	1	"DOWN"	816.709204784329	816.708124333817	816.711837325528	5.97796654833333	5.95140007333333	6.00946656	353.12451171875	2311.03972673544	484.433772173067	2103.85515732434	705.92687761787	"[37][M+1]+"	""	42	""	"M817T6"	"n"
50	""	1.06281871593871	-0.0878955386187234	-0.896823248492775	0.378816240982764	1	"DOWN"	722.528169634688	722.526772821301	722.530188171462	5.91484176666667	5.89821659666667	5.92553314	400.93359375	917.139053848298	133.016552847478	862.930846149291	182.911051531355	"[11][M]+"	""	32	"7::PS(O-18:0/14:0)::M+H::78667::NA::|7::PS(O-20:0/12:0)::M+H::78688::NA::|7::PS(O-16:0/16:0)::M+H::78729::NA::|7::PG(P-16:0/16:1(9Z))::M+NH4::79912::NA::|7::PG(P-18:0/14:1(9Z))::M+NH4::79935::NA::"	"M723T6"	"y"
51	""	1.06486913748965	0.0906761475451912	0.891713176313125	0.381474672656883	1	"UP"	828.555695170262	828.553427189338	828.558684898288	5.31963343	5.24341671	5.32648312	315.39208984375	785.397423815223	266.624164163006	864.083672686858	194.740384198298	""	"[M+Na]+ 805.565"	10	"2::PC(18:3(6Z,9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))::M+H::59635::NA::|2::PC(18:3(9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))::M+H::59668::NA::|2::PC(18:4(6Z,9Z,12Z,15Z)/22:5(4Z,7Z,10Z,13Z,16Z))::M+H::59699::NA::|2::PC(18:4(6Z,9Z,12Z,15Z)/22:5(7Z,10Z,13Z,16Z,19Z))::M+H::59700::NA::|2::PC(20:4(5Z,8Z,11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z))::M+H::59891::NA::|2::PC(20:4(8Z,11Z,14Z,17Z)/20:5(5Z,8Z,11Z,14Z,17Z))::M+H::59924::NA::|2::PC(20:5(5Z,8Z,11Z,14Z,17Z)/20:4(5Z,8Z,11Z,14Z))::M+H::59955::NA::|2::PC(20:5(5Z,8Z,11Z,14Z,17Z)/20:4(8Z,11Z,14Z,17Z))::M+H::59956::NA::|2::PC(22:5(4Z,7Z,10Z,13Z,16Z)/18:4(6Z,9Z,12Z,15Z))::M+H::60113::NA::|2::PC(22:5(7Z,10Z,13Z,16Z,19Z)/18:4(6Z,9Z,12Z,15Z))::M+H::60146::NA::|2::PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:3(6Z,9Z,12Z))::M+H::60177::NA::|2::PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:3(9Z,12Z,15Z))::M+H::60178::NA::|5::PI(16:0/16:0)::M+NH4::40890::NA::|5::PI(20:0/12:0)::M+NH4::80858::NA::|5::PI(19:0/13:0)::M+NH4::80863::NA::|5::PI(18:0/14:0)::M+NH4::80881::NA::|5::PI(17:0/15:0)::M+NH4::80889::NA::|5::PI(15:0/17:0)::M+NH4::80909::NA::|5::PI(14:0/18:0)::M+NH4::80922::NA::|5::PI(13:0/19:0)::M+NH4::80928::NA::|5::PI(12:0/20:0)::M+NH4::80933::NA::|5::PC(16:0/22:6(3Z,6Z,9Z,12Z,15Z,18))[U]::M+Na::39390::NA::|5::PC(16:0/22:6(4E,7E,10E,13E,16E,19E))::M+Na::39391::NA::|5::PC(16:0/22:6(4E,7E,10E,13E,16E,19E))[U]::M+Na::39392::NA::|5::PC(16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[S]::M+Na::39394::NA::|5::PC(16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[U]::M+Na::39395::NA::|5::PC(18:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))[U]::M+Na::39649::NA::|5::PC(18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))[U]::M+Na::39685::NA::|5::PC(20:4(5Z,8Z,11Z,14Z)/18:2(9Z,12Z))[U]::M+Na::39792::NA::|5::PC(22:6(4E,7E,10E,13E,16E,19E)/16:0)::M+Na::39856::NA::"	"M829T5"	"y"
52	""	1.05047988028562	-0.0710485305115554	-0.884996577017267	0.384348981298596	1	"DOWN"	764.612249434548	764.609546716227	764.613701755102	6.13380825666667	6.12648344	6.14466666666667	225.428833007812	738.669403578092	111.248995530555	703.173299594513	100.72548547791	"[19][M+2]+"	""	15	""	"M765T6_1"	"n"
53	""	1.10424542679798	0.143060857508668	0.881996558654902	0.389087286012481	1	"UP"	812.619829131861	812.618348969007	812.621670508325	5.85379992	5.84729992666667	5.86221687	4136.07421875	6141.29326996124	1158.7265215813	6781.49500797994	2456.31278230124	"[35][M]+"	""	17	"4::PC(16:0/22:3(13Z,16Z,19Z))[U]::M+H::39382::NA::|4::PC(18:0/20:3(5E,8E,11E))[U]::M+H::39535::NA::|4::PC(18:0/20:3(5Z,11Z,14Z))::M+H::39536::NA::|4::PC(18:0/20:3(5Z,8Z,11Z))[U]::M+H::39538::NA::|4::PC(18:0/20:3(5Z,8Z,14Z))::M+H::39539::NA::|4::PC(18:0/20:3(8Z,11Z,14Z))[U]::M+H::39541::NA::|4::PC(18:2(9Z,12Z)/20:1(13Z))::M+H::39683::NA::|4::PC(16:1(9Z)/22:2(13Z,16Z))::M+H::59468::NA::|4::PC(18:0/20:3(5Z,8Z,11Z))::M+H::59494::NA::|4::PC(18:0/20:3(8Z,11Z,14Z))::M+H::59495::NA::|4::PC(18:1(11Z)/20:2(11Z,14Z))::M+H::59525::NA::|4::PC(18:1(9Z)/20:2(11Z,14Z))::M+H::59557::NA::|4::PC(18:2(9Z,12Z)/20:1(11Z))::M+H::59590::NA::|4::PC(18:3(6Z,9Z,12Z)/20:0)::M+H::59621::NA::|4::PC(18:3(9Z,12Z,15Z)/20:0)::M+H::59654::NA::|4::PC(20:0/18:3(6Z,9Z,12Z))::M+H::59717::NA::|4::PC(20:0/18:3(9Z,12Z,15Z))::M+H::59718::NA::|4::PC(20:1(11Z)/18:2(9Z,12Z))::M+H::59749::NA::|4::PC(20:2(11Z,14Z)/18:1(11Z))::M+H::59780::NA::|4::PC(20:2(11Z,14Z)/18:1(9Z))::M+H::59781::NA::|4::PC(20:3(5Z,8Z,11Z)/18:0)::M+H::59812::NA::|4::PC(20:3(8Z,11Z,14Z)/18:0)::M+H::59845::NA::|4::PC(22:2(13Z,16Z)/16:1(9Z))::M+H::60040::NA::|4::PE(19:1(9Z)/22:2(13Z,16Z))::M+H::77056::NA::|4::PE(20:3(8Z,11Z,14Z)/21:0)::M+H::77162::NA::|4::PE(21:0/20:3(8Z,11Z,14Z))::M+H::77244::NA::|4::PE(22:2(13Z,16Z)/19:1(9Z))::M+H::77324::NA::|4::PA(21:0/22:4(7Z,10Z,13Z,16Z))::M+NH4::81866::NA::|4::PA(22:4(7Z,10Z,13Z,16Z)/21:0)::M+NH4::81977::NA::|7::PE(18:0/21:0)[U]::M+Na::40469::NA::"	"M813T6_1"	"y"
54	""	1.12427988238323	0.169001230098239	0.872274347911829	0.391182833107942	1	"UP"	328.321699690419	328.320152803547	328.322740745881	4.87926671833333	4.87481670666667	4.88024981333333	4099.9453125	1916.15643820486	672.60357934138	2154.29613497282	768.822178170194	""	""	7	"2::Stearoylethanolamide::M+H::  3720::NA::|2::D-erythro-Sphingosine C-20::M+H:: 45095::NA::|2::N,N-Dimethylsphingosine::M+H:: 34487::NA::|2::8,15-Labdanediol; (2R)-1-(5-Hydroxy-3-methylpentyl)-2,5,5,8a-tetramethyldecahydro-2-naphthalenol::M+NH4::985458::NA::|2::Phytenoic Acid::M+NH4:: 34567::NA::|2::17Z-octadecenoic acid::M+NH4:: 34764::NA::|2::cis-gadoleic acid::M+NH4:: 34766::NA::|2::trans-gondoic acid::M+NH4:: 34767::NA::|2::14(Z)-Eicosenoic Acid::M+NH4:: 34768::NA::|2::13-eicosenoic acid::M+NH4:: 35030::NA::|2::13Z-eicosenoic acid::M+NH4:: 35031::NA::|2::15-eicosenoic acid::M+NH4:: 35032::NA::|2::15Z-eicosenoic acid::M+NH4:: 35033::NA::|2::5E-eicosenoic acid::M+NH4:: 35034::NA::|2::5Z-eicosenoic acid::M+NH4:: 35035::NA::|2::8Z-eicosenoic acid::M+NH4:: 35036::NA::|2::9-Eicosenoic acid::M+NH4:: 35298::NA::|2::Phytenic acid::M+NH4::   201::NA::|2::2E-Eicosenoic acid::M+NH4::  6563::NA::|2::Oleic Acid ethyl ester::M+NH4:: 45007::NA::|2::&Delta;2-cis Eicosenoic Acid::M+NH4:: 45067::NA::|2::cis-gondoic acid::M+NH4::  3554::NA::|2::Prostanoic acid skeleton::M+NH4:: 45948::NA::|2::13E-Octadecenyl acetate::M+NH4:: 46381::NA::|2::2E-Octadecenyl acetate::M+NH4:: 46382::NA::|2::11Z-Octadecenyl acetate::M+NH4:: 46386::NA::|2::13Z-Octadecenyl acetate::M+NH4:: 46387::NA::|2::9Z-Octadecenyl acetate::M+NH4:: 46388::NA::|2::9-Octadecenyl acetate::M+NH4:: 46396::NA::|2::cis-17-octadecenoic acid; C18:1n-1::M+NH4:: 73810::NA::"	"M328T5"	"y"
55	""	1.05653742485115	0.0793438715708972	0.871299077374583	0.391594859835991	1	"UP"	731.607246927017	731.606187291327	731.609079176452	5.822241545	5.81478322333333	5.83694988333333	1011.71484375	4162.65268396472	692.490057685287	4397.99834726582	736.125812999739	"[12][M]+"	""	34	"1::N-Stearoyl-D-sphingomyelin::M+H::   438::NA::|1::SPHINGOMYELIN::M+H::987474::NA::|2::SM(d18:1/18:0)::M+H:: 41584::NA::|2::SM(d18:0/18:1(9Z))::M+H:: 53979::NA::|2::SM(d16:1/20:0)::M+H:: 83753::NA::|2::PE-Cer(d14:1(4E)/25:0)::M+H::103052::NA::|2::PE-Cer(d15:1(4E)/24:0)::M+H::103057::NA::|2::PE-Cer(d16:1(4E)/23:0)::M+H::103064::NA::|4::20:1 Campesteryl ester::M+K::103390::NA::|9::CAY10578::M+Na:: 45324::NA::"	"M732T6"	"y"
56	""	1.1574802036729	-0.210987519354055	-0.871364220249397	0.394248240418769	1	"DOWN"	754.539680197311	754.537135079231	754.542252749909	5.21570821833333	5.20471648	5.22149979	557.77197265625	503.366073523809	261.985039885926	434.88093526484	133.584993451564	""	""	21	"2::PE-NMe(18:2(9Z,12Z)/18:2(9Z,12Z))[U]::M+H::40728::NA::|2::PC(14:0/20:4(5Z,8Z,11Z,14Z))[U]::M+H::39249::NA::|2::PC(16:0/18:4(9E,11E,13E,15E))::M+H::39346::NA::|2::PC(16:0/18:4(9E,11E,13E,15E))[U]::M+H::39347::NA::|2::PC(16:0/18:4(9Z,11E,13E,15Z))::M+H::39348::NA::|2::PC(16:0/18:4(9Z,11E,13E,15Z))[U]::M+H::39349::NA::|2::PC(16:0/18:4(9Z,11Z,13Z,15Z))::M+H::39350::NA::|2::PC(16:2(2E,4E)/18:2(2E,4E))::M+H::39440::NA::|2::PC(17:2(9Z,12Z)/17:2(9Z,12Z))::M+H::39472::NA::|2::PC(18:2(9Z,12Z)/16:2(5Z,8Z))[U]::M+H::39675::NA::|2::PC(18:4(9Z,11E,13E,15Z)/16:0)::M+H::39704::NA::|2::PC(14:0/20:4(5Z,8Z,11Z,14Z))::M+H::59333::NA::|2::PC(14:0/20:4(8Z,11Z,14Z,17Z))::M+H::59334::NA::|2::PC(14:1(9Z)/20:3(5Z,8Z,11Z))::M+H::59364::NA::|2::PC(14:1(9Z)/20:3(8Z,11Z,14Z))::M+H::59365::NA::|2::PC(16:0/18:4(6Z,9Z,12Z,15Z))::M+H::59425::NA::|2::PC(16:1(9Z)/18:3(6Z,9Z,12Z))::M+H::59455::NA::|2::PC(16:1(9Z)/18:3(9Z,12Z,15Z))::M+H::59456::NA::|2::PC(18:3(6Z,9Z,12Z)/16:1(9Z))::M+H::59613::NA::|2::PC(18:3(9Z,12Z,15Z)/16:1(9Z))::M+H::59646::NA::|2::PC(18:4(6Z,9Z,12Z,15Z)/16:0)::M+H::59678::NA::|2::PC(20:3(5Z,8Z,11Z)/14:1(9Z))::M+H::59808::NA::|2::PC(20:3(8Z,11Z,14Z)/14:1(9Z))::M+H::59841::NA::|2::PC(20:4(5Z,8Z,11Z,14Z)/14:0)::M+H::59872::NA::|2::PC(20:4(8Z,11Z,14Z,17Z)/14:0)::M+H::59905::NA::|2::PE(15:0/22:4(7Z,10Z,13Z,16Z))::M+H::60353::NA::|2::PE(22:4(7Z,10Z,13Z,16Z)/15:0)::M+H::60971::NA::|2::PC(12:0/22:4(7Z,10Z,13Z,16Z))::M+H::75617::NA::|2::PC(22:4(7Z,10Z,13Z,16Z)/12:0)::M+H::76346::NA::|2::PE(17:1(9Z)/20:3(8Z,11Z,14Z))::M+H::76817::NA::"	"M755T5"	"y"
57	""	1.08484838958314	0.117493436328995	0.865077973042437	0.394956128148238	1	"UP"	744.592799954369	744.59012268622	744.594462973069	5.88691667333333	5.87904996333333	5.91021655	267.002197265625	778.049016453063	193.832108298209	844.065222515848	209.664829656419	""	""	53	"0::Ubiquinone 8::M+NH4::  4247::NA::|4::GPnCho(16:0/18:1(9Z))::M+H::  5000::NA::|4::PC(O-16:0/18:2(9Z,12Z))[U]::M+H:: 40069::NA::|4::PC(O-16:1(1E)/18:1(9Z))[U]::M+H:: 40170::NA::|4::PC(P-16:0/18:1(9Z))[U]::M+H:: 40172::NA::|4::PnC(16:0/18:1(9Z))::M+H:: 46754::NA::|4::PC(16:0/P-18:1(11Z))::M+H:: 59444::NA::|4::PC(16:0/P-18:1(9Z))::M+H:: 59445::NA::|4::PC(16:1(9Z)/P-18:0)::M+H:: 59476::NA::|4::PC(18:1(11Z)/P-16:0)::M+H:: 59540::NA::|4::PC(18:1(9Z)/P-16:0)::M+H:: 59572::NA::|4::PC(O-16:0/18:2(9Z,12Z))::M+H:: 62003::NA::|4::PC(P-16:0/18:1(11Z))::M+H:: 62039::NA::|4::PC(P-16:0/18:1(9Z))::M+H:: 62040::NA::|4::PC(P-18:0/16:1(9Z))::M+H:: 62066::NA::|4::PC(P-18:1(11Z)/16:0)::M+H:: 62092::NA::|4::PC(P-18:1(9Z)/16:0)::M+H:: 62121::NA::|4::PC(P-20:0/14:1(9Z))::M+H:: 76538::NA::|4::PE(O-20:0/17:2(9Z,12Z))::M+H:: 77549::NA::|4::PE(P-18:0/19:1(9Z))::M+H:: 77629::NA::|4::PE(P-20:0/17:1(9Z))::M+H:: 77649::NA::|8::GlcCer(d14:1(4E)/22:0(2OH))::M+H::103306::NA::|8::GlcCer(d16:1(4E)/20:0(2OH))::M+H::103316::NA::|8::2-Hydroxy-C18-cerebroside::M+H::   475::NA::"	"M745T6_2"	"y"
58	""	1.07414489603215	-0.103188617799291	-0.864668954684205	0.396971682162215	1	"DOWN"	165.055662426334	165.054898846214	165.056145762666	0.794716686166667	0.775149998333333	0.799683323666667	498.317626953125	701.992513377619	180.710546506066	653.536143932493	106.353296665811	""	""	45	"6::m-Coumaric acid::M+H::   305::NA::|6::2-Hydroxycinnamic acid::M+H::   306::NA::|6::p-Coumaric acid::M+H::   307::NA::|6::Phenylpyruvic acid::M+H::   328::NA::|6::Enol-phenylpyruvate::M+H::  6098::NA::|6::4-Hydroxycinnamic acid::M+H::  6450::NA::|6::3',4'-(Methylenedioxy)acetophenone::M+H::263512::NA::|6::cis-2-Hydroxycinnamate::M+H:: 64161::NA::|6::Caffeic aldehyde::M+H:: 64169::NA::|6::3-Oxo-3-phenylpropanoate::M+H:: 66592::NA::|6::9-hydroxy-7E-Nonene-3,5-diynoic acid::M+H:: 74318::NA::|6::9-hydroxy-7Z-Nonene-3,5-diynoic acid::M+H:: 74319::NA::|6::cis-p-Coumaric acid::M+H:: 87135::NA::"	"M165T1"	"y"
